0	0	0.97519	2111	0	25.2875	52.92	50.22
0	1	0.858647	2274	0	25.3089	51.6	49.55
0	2	0.756498	2388	0	25.5482	50.48	48.58
0	3	0.717734	2411	0	25.702	48.94	49.29
0	4	0.6465	2403	0	25.7444	50.46	48.56
0	5	0.56613	2378	0	25.7788	51.45	49.44
0	6	0.505521	2315	0	25.8165	50.6	48.73
0	7	0.456959	2135	0	25.8521	51.64	49.61
0	8	0.432194	2049	0	25.8796	50.67	48.77
0	9	0.416137	2017	0	25.9318	50.6	48.74
0	10	0.402957	1999	0	25.9927	51.36	49.39
0	11	0.391757	1988	0	26.0065	50.49	48.6
0	12	0.382956	1984	0	26.0573	51.64	49.64
0	13	0.37423	1975	0	26.108	50.78	48.87
0	14	0.367315	1963	0	26.1461	51.74	49.73
0	15	0.362331	1962	0	26.1954	50.96	49.03
0	16	0.357655	1960	0	26.2263	50.83	48.95
0	17	0.353344	1962	0	26.2716	51.68	49.66
0	18	0.349113	1953	0	26.3154	50.75	48.86
0	19	0.346079	1950	0	26.3793	51.9	49.86
0	20	0.343722	1955	0	26.4202	50.92	49.01
0	21	0.342178	1955	0	26.4772	51.75	49.76
0	22	0.339789	1961	0	26.5098	51.15	49.22
0	23	0.338155	1969	0	26.5685	51.04	49.13
0	24	0.334407	1961	0	26.624	51.69	49.67
0	25	0.332262	1963	0	26.6682	51.12	49.22
0	26	0.331214	1972	0	26.7201	52	49.92
0	27	0.328864	1976	0	26.7944	51.14	49.22
0	28	0.328205	1980	0	26.8408	52.22	50.14
0	29	0.326639	1975	0	26.9086	51.89	49.89
0	30	0.325639	1970	0	26.9666	51.22	49.3
0	31	0.325256	1978	0	27.0065	51.98	49.95
0	32	0.324508	1976	0	27.0489	51.09	49.18
0	33	0.323549	1974	0	27.1048	51.96	49.95
0	34	0.323247	1977	0	27.161	51.15	49.19
0	35	0.321987	1971	0	27.203	52.04	49.96
0	36	0.321091	1966	0	27.2462	51.35	49.37
0	37	0.320241	1963	0	27.3049	51.27	49.32
0	38	0.319757	1965	0	27.3673	52.14	50.08
0	39	0.318844	1961	0	27.4094	51.34	49.4
0	40	0.318504	1962	0	27.4594	52.17	50.17
0	41	0.31753	1959	0	27.5069	51.39	49.45
0	42	0.316914	1955	0	27.5616	52.33	50.29
0	43	0.316064	1949	0	27.6149	51.63	49.66
0	44	0.315502	1945	0	27.6704	51.5	49.56
0	45	0.314542	1942	0	27.7215	52.17	50.16
0	46	0.313907	1935	0	27.7708	51.44	49.47
0	47	0.312977	1933	0	27.8158	52.37	50.33
0	48	0.312755	1934	0	27.8463	51.58	49.62
0	49	0.312794	1932	0	27.8981	52.61	50.49
0	50	0.312728	1936	0	27.9467	51.73	49.76
0	51	0.312069	1933	0	27.9967	51.81	49.85
0	52	0.311277	1932	0	28.0529	52.24	50.19
0	53	0.310744	1930	0	28.0856	51.75	49.79
0	54	0.310559	1929	0	28.141	52.51	50.45
0	55	0.310452	1933	0	28.203	52.25	50.27
0	56	0.31015	1933	0	28.2553	52.53	50.46
0	57	0.309595	1930	0	28.3147	52	50.03
0	58	0.309363	1930	0	28.3724	52.35	50.35
0	59	0.309943	1931	0	28.4126	52.32	50.22
0	60	0.310564	1936	0	28.4605	51.97	49.98
0	61	0.309809	1943	0	28.5112	52.57	50.48
0	62	0.310669	1951	0	28.5526	52.01	50.03
0	63	0.309666	1952	0	28.6041	52.88	50.78
0	64	0.310087	1953	0	28.6461	52.04	50.06
0	65	0.309174	1953	0	28.7078	52.77	50.71
0	66	0.30955	1955	0	28.7574	52.19	50.18
0	67	0.309829	1961	0	28.8107	51.97	49.96
0	68	0.310138	1958	0	28.859	52.86	50.75
0	69	0.310572	1963	0	28.9373	52.02	50.03
0	70	0.310684	1971	0	28.9906	52.86	50.76
0	71	0.312513	1980	0	29.033	52.28	50.27
0	72	0.312696	1983	0	29.0972	53.23	51.1
0	73	0.312234	1981	0	29.1545	52.17	50.15
0	74	0.312497	1987	0	29.2096	52.38	50.33
0	75	0.312685	1993	0	29.2723	53.19	51.1
0	76	0.313611	2004	0	29.3307	52.31	50.3
0	77	0.313797	2007	0	29.3597	53.24	51.09
0	78	0.313739	2010	0	29.3872	52.36	50.36
0	79	0.31314	2000	0	29.4141	53.39	51.25
0	80	0.313317	1997	0	29.4424	52.52	50.48
0	81	0.313297	2002	0	29.4866	53.46	51.3
0	82	0.314287	2015	0	29.508	52.56	50.52
0	83	0.313377	2009	0	29.5312	52.58	50.51
0	84	0.311522	1995	0	29.5497	53.31	51.11
0	85	0.311278	1987	0	29.5584	52.4	50.38
0	86	0.310936	1978	0	29.5772	53.35	51.21
0	87	0.31098	1974	0	29.6019	52.44	50.42
0	88	0.310401	1962	0	29.6226	53.61	51.43
0	89	0.311033	1959	0	29.6537	52.51	50.47
0	90	0.311674	1956	0	29.6838	53.31	51.2
0	91	0.312836	1962	0	29.7172	52.95	50.85
0	92	0.314989	1968	0	29.7487	52.5	50.48
0	93	0.315902	1969	0	29.7846	54.43	52.16
0	94	0.316103	1963	0	29.8299	53.23	51.18
0	95	0.316294	1965	0	29.8956	53.44	51.26
0	96	0.316929	1968	0	29.9362	52.57	50.54
0	97	0.316857	1960	0	29.9808	53.62	51.42
0	98	0.317878	1966	0	30.0134	52.82	50.74
0	99	0.318165	1964	0	30.0587	53.22	51.12
0	100	0.31835	1962	0	30.0848	53.29	51.14
0	101	0.318359	1956	0	30.1175	52.79	50.74
0	102	0.318262	1952	0	30.165	53.73	51.52
0	103	0.317931	1945	0	30.211	52.88	50.82
0	104	0.317089	1937	0	30.2516	53.59	51.46
0	105	0.318412	1939	0	30.3086	52.91	50.86
0	106	0.31881	1934	0	30.3426	54.18	51.98
0	107	0.318806	1928	0	30.3604	52.96	50.9
0	108	0.318701	1927	0	30.401	53.35	51.25
0	109	0.31848	1919	0	30.4442	53.52	51.37
0	110	0.318784	1924	0	30.517	53.69	51.26
0	111	0.318688	1921	0	30.5323	54.29	51.87
0	112	0.319778	1916	0	30.525	52.78	50.73
0	113	0.318678	1913	0	30.6044	54.81	52.34
0	114	0.319386	1916	0	30.7143	53.07	50.99
0	115	0.31956	1918	0	30.7799	54.54	52.28
0	116	0.320931	1920	0	30.8307	53.72	51.55
0	117	0.320492	1913	0	30.8832	54.6	52.29
0	118	0.321308	1919	0	30.9242	54.45	52.16
0	119	0.321039	1918	0	30.9598	53.43	51.33
0	120	0.320294	1911	0	30.9804	58.29	54.88
0	121	0.319977	1913	0	31.0069	53.28	51.17
0	122	0.320092	1909	0	31.0486	54.52	52.22
0	123	0.319588	1912	0	31.1374	53.52	51.42
0	124	0.319341	1919	0	31.24	54.41	52.15
0	125	0.320387	1922	0	31.2854	57.27	54.31
0	126	0.320778	1918	0	31.3238	55.21	52.77
0	127	0.320875	1923	0	31.364	59.19	55.6
0	128	0.320453	1912	0	31.3923	55.4	52.86
0	129	0.320405	1908	0	31.4123	53.72	51.59
0	130	0.320777	1911	0	31.4133	54.05	51.9
0	131	0.32109	1912	0	31.4413	55.23	52.74
0	132	0.321134	1903	0	31.4703	54.28	52.04
0	133	0.321678	1902	0	31.5033	54.57	52.32
0	134	0.320703	1906	0	31.6508	53.63	51.51
0	135	0.320761	1905	0	31.765	55.6	53.09
0	136	0.320904	1903	0	31.8412	54.07	51.91
0	137	0.321324	1904	0	31.9068	55.44	53.03
0	138	0.321596	1903	0	31.9717	54.32	52.14
0	139	0.322995	1909	0	32.0305	55.39	52.96
0	140	0.32238	1909	0	32.0787	54.01	51.84
0	141	0.322743	1908	0	32.1276	54.58	52.36
0	142	0.322139	1919	0	32.2016	55.61	53.19
0	143	0.323387	1926	0	32.1878	54.14	51.95
0	144	0.324347	1930	0	32.1675	54.92	52.63
0	145	0.324784	1929	0	32.1914	54.03	51.89
0	146	0.324455	1922	0	32.2386	55.23	52.86
0	147	0.324678	1919	0	32.2922	54.42	52.2
0	148	0.322826	1913	0	32.3901	52.01	53.09
0	149	0.322661	1914	0	32.483	54.56	52.35
0	150	0.321474	1910	0	32.5743	55.65	53.28
0	151	0.320908	1907	0	32.6189	54.56	52.3
0	152	0.321574	1909	0	32.6309	55.13	52.81
0	153	0.322187	1914	0	32.6657	56.43	53.6
0	154	0.321685	1911	0	32.7067	54.66	52.46
0	155	0.321043	1907	0	32.7455	55.43	53.1
0	156	0.319439	1897	0	32.8503	54.58	52.4
0	157	0.318416	1900	0	32.9304	55.67	53.32
0	158	0.318344	1897	0	32.9819	54.61	52.4
0	159	0.317497	1902	0	33.0598	55.87	53.43
0	160	0.318448	1906	0	33.1371	54.76	52.53
0	161	0.317947	1907	0	33.1885	55.99	53.6
0	162	0.317441	1907	0	33.2201	55.11	52.84
0	163	0.317191	1907	0	33.2799	55.63	53.31
0	164	0.316535	1902	0	33.3104	54.77	52.54
0	165	0.315823	1902	0	33.3539	54.86	52.64
0	166	0.315543	1904	0	33.4036	55.29	52.98
0	167	0.315208	1909	0	33.4275	55.09	52.85
0	168	0.316123	1917	0	33.4489	55.95	53.6
0	169	0.315021	1914	0	33.4753	55.05	52.79
0	170	0.31518	1919	0	33.4782	56.04	53.64
0	171	0.314414	1918	0	33.5178	55.06	52.83
0	172	0.313725	1914	0	33.5297	56.14	53.72
0	173	0.313271	1922	0	33.5682	54.73	52.55
0	174	0.313377	1921	0	33.5446	56.15	53.77
0	175	0.313384	1920	0	33.6012	55.31	53.05
0	176	0.312794	1921	0	33.6943	56.28	53.86
0	177	0.311771	1929	0	33.814	55.11	52.88
0	178	0.312268	1936	0	33.8542	55.11	52.89
0	179	0.3114	1941	0	33.9336	55.76	53.46
0	180	0.310756	1940	0	33.975	55.45	53.16
0	181	0.311424	1946	0	34.008	56.37	53.93
0	182	0.310865	1946	0	34.041	55.01	52.8
0	183	0.311939	1946	0	34.0308	56.14	53.73
0	184	0.311144	1941	0	34.0667	55.01	52.8
0	185	0.310531	1942	0	34.1407	56.27	53.85
0	186	0.309426	1943	0	34.2208	55.76	53.44
0	187	0.308211	1946	0	34.2313	56.13	53.72
0	188	0.307915	1944	0	34.2451	55.06	52.87
0	189	0.307739	1940	0	34.2944	55.88	53.54
0	190	0.306252	1944	0	34.3778	55.43	53.19
0	191	0.306403	1942	0	34.4558	55.57	53.33
0	192	0.307177	1944	0	34.475	55.58	53.29
0	193	0.309167	1957	0	34.517	55.12	52.91
0	194	0.309473	1955	0	34.5236	55.79	53.54
0	195	0.31094	1956	0	34.4942	55.07	52.84
0	196	0.310668	1960	0	34.512	56.27	53.94
0	197	0.31172	1964	0	34.5312	55.22	53.01
0	198	0.312302	1971	0	34.5765	55.49	53.22
0	199	0.312794	1972	0	34.5783	55.24	53
