0	0	1.05578	2540	0	26.3077	24.64	22.46
0	1	0.896922	2569	0	26.3221	24.03	22.1
0	2	0.721584	2442	0	26.463	24.21	22.12
0	3	0.637113	2239	0	26.5802	25.05	22.46
0	4	0.606279	2187	0	26.697	24.7	22.26
0	5	0.584192	2192	0	26.7502	24.29	22.02
0	6	0.564877	2215	0	26.8116	24.29	22.04
0	7	0.545288	2220	0	26.8825	24.34	22.08
0	8	0.526245	2232	0	26.9346	24.44	22.17
0	9	0.510903	2250	0	26.9684	24.58	22.24
0	10	0.495416	2229	0	27.0165	24.53	22.25
0	11	0.481223	2195	0	27.0435	24.3	22.14
0	12	0.470774	2185	0	27.0924	24.47	22.21
0	13	0.462095	2177	0	27.1614	25.05	22.59
0	14	0.45419	2176	0	27.2182	24.58	22.31
0	15	0.444995	2180	0	27.2631	24.48	22.24
0	16	0.437095	2177	0	27.3178	24.64	22.36
0	17	0.428857	2168	0	27.3728	24.5	22.31
0	18	0.423141	2168	0	27.418	24.99	22.62
0	19	0.419092	2179	0	27.4835	24.71	22.44
0	20	0.414736	2189	0	27.5381	24.78	22.53
0	21	0.410108	2192	0	27.5949	24.76	22.51
0	22	0.405958	2196	0	27.6607	24.78	22.5
0	23	0.400767	2193	0	27.7214	25.05	22.67
0	24	0.397339	2202	0	27.7872	24.77	22.52
0	25	0.393103	2200	0	27.8533	24.84	22.59
0	26	0.3895	2195	0	27.9144	24.92	22.64
0	27	0.386379	2197	0	27.9892	24.85	22.6
0	28	0.382559	2197	0	28.0604	25.35	22.87
0	29	0.380299	2197	0	28.1183	24.99	22.72
0	30	0.378342	2199	0	28.1747	25	22.74
0	31	0.37632	2204	0	28.243	25.03	22.78
0	32	0.374275	2202	0	28.298	24.98	22.71
0	33	0.372558	2206	0	28.3573	25.49	23.03
0	34	0.370287	2211	0	28.4144	25.01	22.79
0	35	0.368126	2212	0	28.4817	25.62	23.12
0	36	0.366155	2213	0	28.5388	26.15	23.47
0	37	0.364479	2211	0	28.6226	27.18	23.74
0	38	0.361831	2215	0	28.6819	25.6	23.06
0	39	0.359996	2219	0	28.7451	25.12	22.88
0	40	0.358714	2220	0	28.8127	25.32	23.03
0	41	0.356735	2207	0	28.8659	25.17	22.95
0	42	0.35557	2204	0	28.9594	25.07	22.94
0	43	0.35467	2205	0	29.0356	24.15	22.43
0	44	0.352677	2199	0	29.1104	24.2	22.49
0	45	0.352905	2202	0	29.1894	24.16	22.44
0	46	0.351966	2201	0	29.2523	24.28	22.54
0	47	0.35001	2192	0	29.3318	24.57	22.78
0	48	0.349817	2196	0	29.3893	24.31	22.58
0	49	0.348454	2199	0	29.4648	24.37	22.63
0	50	0.346847	2185	0	29.5363	24.34	22.6
0	51	0.346366	2182	0	29.5917	24.32	22.59
0	52	0.346151	2178	0	29.6833	24.7	22.91
0	53	0.34503	2172	0	29.7459	24.47	22.75
0	54	0.344055	2171	0	29.8314	24.5	22.74
0	55	0.344514	2173	0	29.9076	24.52	22.8
0	56	0.343639	2170	0	29.9615	24.64	22.88
0	57	0.342675	2170	0	30.0399	24.96	23.13
0	58	0.343215	2172	0	30.0985	24.64	22.89
0	59	0.343134	2165	0	30.1747	24.65	22.9
0	60	0.342117	2158	0	30.2423	24.68	22.92
0	61	0.341713	2157	0	30.3142	24.96	23.13
0	62	0.342106	2144	0	30.3774	24.95	23.17
0	63	0.342403	2143	0	30.4709	24.85	23.09
0	64	0.340286	2136	0	30.5446	24.9	23.12
0	65	0.339774	2127	0	30.6082	24.92	23.15
