1	1	1	0.321359	0.00229325	0	0	0.00253226	0.00281398	0	0.000163465	0.00301789	8.15E-05	0	0.000101055	0.00163233	0.00127549	0	0.00318207	5.63E-06	0	0.00123835	0.00270824	6.74E-05	9.36E-06	0	0.917826	0.00231465	0.00269047	0.00322695	4.44E-05	0	0	0.000745107	1.19E-06	1.14E-08	3.17E-08	1.22E-06	1.34E-06	1.19E-08	1.04E-07	1.40E-06	8.40E-08	1.28E-08	9.18E-08	9.08E-05	5.64E-07	1.78E-08	1.88E-06	4.52E-08	1.11E-08	5.08E-07	1.23E-06	8.54E-08	5.46E-08	3.76E-08	1.00E-05	1.13E-06	1.18E-06	0.95	6.91E-08	1.09E-08	1.67E-08	2.60E-07
5	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00229337	1.14E-09	3.17E-09	0.00253239	0.00281411	1.19E-09	0.000163475	0.00301802	8.15E-05	1.28E-09	0.000101064	0.00164141	0.00127555	1.78E-09	0.00318226	5.63E-06	1.11E-09	0.00123841	0.00270836	6.74E-05	9.36E-06	3.76E-09	0.917827	0.00231477	0.00269059	0.0982269	4.44E-05	1.09E-09	1.67E-09	0.000745133
13	7	1	0.318645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884155	0	0	0	0	0	0	0	0	0	0	0	0	0.000229337	1.14E-10	3.17E-10	0.000253239	0.000281411	1.19E-10	1.63E-05	0.000301803	8.15E-06	1.28E-10	1.01E-05	0.000164141	0.000127555	1.78E-10	0.000318226	5.63E-07	1.11E-10	0.000123841	0.000270836	6.74E-06	9.36E-07	3.76E-10	0.0917827	0.000231477	0.000269059	0.0098227	4.44E-06	1.09E-10	1.67E-10	7.45E-05
9	5	1	0.351009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.882607	0	0	0	0	0	0	0	0	0	0	0	0	2.29E-05	1.14E-11	3.17E-11	2.53E-05	2.81E-05	1.19E-11	1.63E-06	3.02E-05	8.15E-07	1.28E-11	1.01E-06	1.64E-05	1.28E-05	1.78E-11	3.18E-05	5.63E-08	1.11E-11	0.884167	2.71E-05	6.74E-07	9.36E-08	3.76E-11	0.00917827	2.31E-05	2.69E-05	0.00098227	4.44E-07	1.09E-11	1.67E-11	7.45E-06
7	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29E-06	1.14E-12	3.17E-12	2.53E-06	2.81E-06	1.19E-12	1.63E-07	3.02E-06	8.15E-08	1.28E-12	1.01E-07	1.64E-06	1.28E-06	1.78E-12	3.18E-06	5.63E-09	1.11E-12	0.95	2.71E-06	6.74E-08	9.36E-09	3.76E-12	0.000917827	2.31E-06	2.69E-06	9.82E-05	4.44E-08	1.09E-12	1.67E-12	7.45E-07
7	5	1	1	9.17E-07	0	0	9.48E-07	1.15E-06	0	0	1.21E-06	0	0	0	5.28E-07	3.26E-07	0	1.60E-06	0	0	2.34E-07	9.64E-07	0	0	0	7.22E-07	8.17E-07	1.03E-06	1.27E-06	0	0	0	1.21E-07	2.29E-07	1.14E-13	3.17E-13	2.53E-07	2.81E-07	1.19E-13	1.63E-08	3.02E-07	8.15E-09	1.28E-13	1.01E-08	1.64E-07	1.28E-07	1.78E-13	3.18E-07	5.63E-10	1.11E-13	0.095	2.71E-07	6.74E-09	9.36E-10	3.76E-13	9.18E-05	2.31E-07	2.69E-07	9.82E-06	4.44E-09	1.09E-13	1.67E-13	7.45E-08
7	5	1	1	8.29E-07	0	0	8.58E-07	1.02E-06	0	0	1.08E-06	0	0	0	4.69E-07	3.17E-07	0	1.43E-06	0	0	2.30E-07	8.71E-07	0	0	0	6.50E-07	7.37E-07	9.23E-07	1.14E-06	0	0	0	1.24E-07	9.40E-07	1.14E-14	3.17E-14	9.74E-07	1.18E-06	1.19E-14	1.63E-09	1.24E-06	8.15E-10	1.28E-14	1.01E-09	5.44E-07	3.39E-07	1.78E-14	1.63E-06	5.63E-11	1.11E-14	0.00950023	9.91E-07	6.74E-10	9.36E-11	3.76E-14	9.90E-06	8.40E-07	1.05E-06	2.25E-06	4.44E-10	1.09E-14	1.67E-14	1.29E-07
11	6	1	1	7.43E-07	0	0	7.70E-07	9.16E-07	0	0	9.57E-07	0	0	0	4.10E-07	3.08E-07	0	1.28E-06	0	0	2.26E-07	7.81E-07	0	0	0	5.79E-07	6.59E-07	8.29E-07	1.01E-06	0	0	0	1.25E-07	9.23E-07	1.14E-15	3.17E-15	9.55E-07	1.14E-06	1.19E-15	1.63E-10	1.20E-06	8.15E-11	1.28E-15	1.01E-10	5.24E-07	3.51E-07	1.78E-15	1.60E-06	5.63E-12	1.11E-15	0.000950254	9.70E-07	6.74E-11	9.36E-12	3.76E-15	1.64E-06	8.21E-07	1.03E-06	1.36E-06	4.44E-11	1.09E-15	1.67E-15	1.37E-07
17	9	1	0.403685	1.12E-06	0	0	1.16E-06	1.36E-06	0	0	1.41E-06	0	0	0	7.71E-07	4.03E-07	0	1.76E-06	0	0	3.03E-07	1.18E-06	0	0	0	8.94E-07	1.01E-06	1.25E-06	0.871426	0	0	0	1.98E-07	8.36E-07	1.14E-16	3.17E-16	8.65E-07	1.03E-06	1.19E-16	1.63E-11	1.08E-06	8.15E-12	1.28E-16	1.01E-11	4.63E-07	3.43E-07	1.78E-16	1.44E-06	5.63E-13	1.11E-16	9.53E-05	8.78E-07	6.74E-12	9.36E-13	3.76E-16	7.43E-07	7.41E-07	9.32E-07	1.14E-06	4.44E-12	1.09E-16	1.67E-16	1.38E-07
16	8	1	0.298536	0.00246924	3.01E-05	8.60E-05	0.00248839	0.00264627	7.21E-06	0.000543906	0.00268734	0.000414593	2.36E-05	0.000467233	0.902105	0.00182701	2.11E-05	0.0030638	0.000158471	3.53E-07	0.00154622	0.00249791	0.000418581	0.000213772	0.00011764	0.00225834	0.00236566	0.00255592	0.00267118	0.000301538	1.70E-05	2.92E-05	0.00128987	1.20E-06	1.14E-17	3.17E-17	1.25E-06	1.46E-06	1.19E-17	1.63E-12	1.52E-06	8.15E-13	1.28E-17	1.01E-12	8.18E-07	4.38E-07	1.78E-17	1.90E-06	5.63E-14	1.11E-17	9.83E-06	1.27E-06	6.74E-13	9.36E-14	3.76E-17	9.68E-07	1.08E-06	1.34E-06	0.871426	4.44E-13	1.09E-17	1.67E-17	2.12E-07
