0.014102	0.727637	0	1.50394e-06	0.868041	0	0.705665	0.772551	0.000896888	0	0	5.09472e-07	0.367163	0	0.904382	0	0.0115879	0.000110453	0.141878	0.780061	0	0.000173301	0	0	0	0	0.243817	0	0	0.19763	0.0863816	0.889893	1.20705e-07	0.775413	0.95	0.000759756	8.09354e-05	0.0636353	0.614514	0.070483	3.96738e-16	0.000129252	8.16454e-06	0.0002897	0.95	0.227757	0.863254	0.226928	6.55612e-05	0.714501	0.0599679	0.000763398	0.000528688	1.36898e-11	2.84778e-08	8.57905e-06	0.741826	0.0200465	0.0915325	0.861974
0.663637	0.0249349	0.0159384	0.851641	0	0.151029	0.644488	0.819441	0.146452	0.0932983	0	0	0	0.85649	0	0	0	0	0	0	0.0503235	0.808599	0	0.000922541	0	0.295586	0	0	0.0602361	0.109561	0.0227402	0.816626	1.20705e-08	0.0775428	0.95	7.59756e-05	0.705673	0.778915	0.0623483	0.0070483	3.96738e-17	1.34347e-05	0.367164	2.897e-05	0.95	0.0227758	0.0979134	0.0228032	0.141885	0.851511	0.00599679	0.000249641	5.28688e-05	1.36898e-12	2.84778e-09	8.57905e-07	0.318	0.00200465	0.00915325	0.283828
0	0.695477	8.12168e-07	0	0.809114	0	1.86787e-05	0	0	0	0	0	0.00426101	0.575245	0	0.905516	0	9.47925e-07	0.0279759	0.0888795	0.00387624	0.840252	0.629795	0	0	0.811056	0.0954224	0.00521614	0.324574	0	0.665911	0.106598	0.0159384	0.859395	0.095	0.151037	0.715055	0.897332	0.152687	0.0940031	3.96738e-18	1.34347e-06	0.0367164	0.856493	0.095	0.00227758	0.00979134	0.00228032	0.0141885	0.0851511	0.0509232	0.808624	5.28688e-06	0.000922541	2.84778e-10	0.295586	0.0318	0.000200465	0.0611514	0.137944
0.504146	0	0.312908	0.74991	0	0.167529	0.075265	0.890954	0.599631	8.18327e-05	0	0	0	0.781406	1.22761e-05	0	0	0	0	0	0.114715	0.877312	0	0.00807116	0	0.621767	0	0	0.131743	0.0132169	0.0665911	0.706137	0.00159466	0.0859395	0.818614	0.0151037	0.0715242	0.0897333	0.0152687	0.00940031	3.96738e-19	1.34347e-07	0.00793265	0.660895	0.0095	0.905743	0.000979134	0.00022898	0.0293948	0.0973946	0.00896856	0.921115	0.629796	9.22541e-05	2.84778e-11	0.840615	0.0986024	0.00523619	0.330689	0.0137944
2.59813e-05	0.0383279	0	0.752203	0.82081	0	0.0426511	0.823526	0.00762102	0	0	0	0	0	0.900744	0.732114	0.446352	8.21422e-07	0	0.735451	0.0191869	0	0	0	0	0	0.766686	0.00157635	0	0.875444	0.510805	0.0706137	0.313068	0.758503	0.0818614	0.169039	0.0824174	0.899927	0.601158	0.00102186	3.96738e-20	1.34347e-08	0.000793265	0.847495	0.000962276	0.0905743	9.79134e-05	2.2898e-05	0.00293948	0.00973946	0.115612	0.95	0.0629796	0.00808039	2.84778e-12	0.705828	0.00986024	0.000523619	0.164812	0.0145964
0.00151701	0.70606	0	6.09111e-06	0.862996	0	0.712979	0.834939	2.69747e-05	0	0	0	0.0038844	0	0.908179	0	0	0	0.0109982	0.798711	0	1.17651e-05	0	0	0	0	0.179876	0	0	0.00705706	0.0511065	0.0453893	0.0313068	0.828053	0.828997	0.0169039	0.0508929	0.913519	0.0677369	0.000102186	3.96738e-21	1.34347e-09	7.93265e-05	0.0847495	0.90084	0.741171	0.446362	3.11123e-06	0.000293948	0.736425	0.030748	0.095	0.00629796	0.000808039	2.84778e-13	0.0705828	0.767672	0.00162871	0.0164812	0.876904
0.40634	0.00936137	0.0454386	0.858396	0	0.138146	0.659898	0.840671	0.0273949	0.214566	0	0	0	0.845666	0	0	0	0	0	0	0.0706636	0.806767	0	0.0048712	0	0.551408	0	0	0.0312964	0.0394598	0.00662766	0.710599	0.00313068	0.0828114	0.945896	0.00169039	0.718068	0.926291	0.00680066	1.02186e-05	3.96738e-22	1.34347e-10	0.00389233	0.00847495	0.95	0.0741171	0.0446362	3.11123e-07	0.0110276	0.872353	0.0030748	0.00951177	0.000629796	8.08039e-05	2.84778e-14	0.00705828	0.256643	0.000162871	0.00164812	0.0947474
0	0.693019	3.23354e-07	0	0.802307	0	2.22902e-05	0	0	0	0	0	0.0159317	0.614739	0	0.910206	0	1.17705e-06	0.0444429	0.0784718	0.00164516	0.846463	0.610366	0	0	0.788928	0.031018	0.0218735	0.266086	0	0.407003	0.0804213	0.0457516	0.866677	0.0945896	0.138315	0.731705	0.9333	0.028075	0.214567	3.96738e-23	1.34347e-11	0.000389233	0.846514	0.095	0.00741171	0.00446362	3.11123e-08	0.00110276	0.0872353	0.0709711	0.807718	6.29796e-05	0.00487928	2.84778e-15	0.552114	0.0256643	1.62871e-05	0.0314612	0.0489345
0	0.1611	0.0487493	0	0.840161	0	0	0	7.88855e-07	0	0	0	0.114424	0.0109784	0	0.871376	0	0.197809	0.00559839	0.0268341	0	0.849126	0.00670775	0	0	0.83218	0.0575691	0.344882	0.777619	0	0.0407003	0.701061	0.00457549	0.0866677	0.811766	0.0138315	0.0731928	0.09333	0.0028075	0.0214567	3.96738e-24	1.34347e-12	0.0159706	0.69939	0.0095	0.910947	0.000446362	1.18016e-06	0.0445531	0.0871953	0.00874227	0.927235	0.610372	0.000487928	2.84778e-16	0.844139	0.0335845	0.0218751	0.269232	0.00489345
0.00189459	0.469019	0	0	0.835316	0	0.757102	0.876549	0.0505152	0	0	0	0.176389	0	0.926824	0	0	0	0.66056	0.589822	0	0.0058958	0	0	0	0	8.97155e-07	0	0	9.05031e-06	0.00407003	0.231206	0.0492069	0.00866677	0.921337	0.00138315	0.00731928	0.009333	0.000281539	0.00214567	3.96738e-25	1.34347e-13	0.116021	0.0809174	0.00095	0.95	4.46362e-05	0.197809	0.0100537	0.0355536	0.000874227	0.94185	0.067745	4.87928e-05	2.84778e-17	0.916594	0.0609275	0.34707	0.804542	0.000489345
