1	1	0	1	0.375361
5	4	1	3	0.271924
13	7	3	2	0.325758
9	5	2	2	0.326384
7	5	2	2	0.427039
11	6	2	4	0.314576
18	10	4	5	0.329732
19	11	5	0	0
2	2	0	2	0.348535
8	5	2	2	0.343543
7	5	2	2	0.772096
11	6	2	4	0.295614
17	9	4	3	0.650403
16	8	3	5	0.318736
20	11	5	0	0
2	2	0	2	0.365409
8	5	2	2	0.364174
7	5	2	2	0.755974
11	6	2	4	0.301891
17	9	4	3	0.639402
16	8	3	5	0.327995
20	11	5	0	0
2	2	0	2	0.358513
8	5	2	2	0.353413
11	6	2	4	0
17	9	4	3	0.39652
16	8	3	5	0.273131
20	11	5	0	0
2	2	0	2	0.28432
12	6	2	4	0.280931
18	10	4	5	0.280578
19	11	5	0	0
1	1	0	1	0
5	4	1	3	0.349804
15	8	3	5	0.299067
20	11	5	0	0
2	2	0	2	0.296059
12	6	2	4	0.293121
17	9	4	3	0.414455
16	8	3	5	0
20	11	5	0	0
2	2	0	2	0.271913
12	6	2	4	0.275828
18	10	4	5	0.278508
19	11	5	0	0
1	1	0	1	0.261119
5	4	1	3	0.358835
15	8	3	5	0.300661
20	11	5	0	0
1	1	0	1	0.310151
4	3	1	1	0.346267
3	3	1	1	0.617962
6	4	1	3	0.652643
15	8	3	5	0.304639
20	11	5	0	0
1	1	0	1	0.390629
5	4	1	3	0.29438
15	8	3	5	0.26559
20	11	5	0	0
2	2	0	2	0.295744
8	5	2	2	0.338669
7	5	2	2	0.792111
7	5	2	2	0.307154
7	5	2	2	0
11	6	2	4	0.681184
18	10	4	5	0.25758
19	11	5	0	0
2	2	0	2	0.350211
8	5	2	2	0.324056
7	5	2	2	0.487484
11	6	2	4	0.324058
17	9	4	3	0.589693
14	7	3	2	0.530203
9	5	2	2	0.66149
11	6	2	4	0.322836
17	9	4	3	0.397518
16	8	3	5	0.255349
20	11	5	0	0
2	2	0	2	0.294256
12	6	2	4	0.302897
17	9	4	3	0.326395
16	8	3	5	0
20	11	5	0	0
1	1	0	1	0.34688
5	4	1	3	0.954843
15	8	3	5	0.26407
20	11	5	0	0
1	1	0	1	0.2899
5	4	1	3	0.326397
15	8	3	5	0.272807
20	11	5	0	0
1	1	0	1	0.280629
4	3	1	1	0.331531
6	4	1	3	0.421309
13	7	3	2	0.504711
9	5	2	2	0.454961
7	5	2	2	0.405714
11	6	2	4	0.382543
18	10	4	5	0.358427
19	11	5	0	0
1	1	0	1	0.264344
4	3	1	1	0.288809
3	3	1	1	0.821635
3	3	1	1	0.700762
6	4	1	3	1.17116
15	8	3	5	0.306442
20	11	5	0	0
1	1	0	1	0.30857
4	3	1	1	0.252975
6	4	1	3	0.743441
15	8	3	5	0.293685
20	11	5	0	0
1	1	0	1	0.294312
5	4	1	3	0.543996
15	8	3	5	0.257399
20	11	5	0	0
1	1	0	1	0.255101
4	3	1	1	0.31029
6	4	1	3	0.425512
13	7	3	2	0.522013
10	6	2	4	0.488611
17	9	4	3	0
16	8	3	5	0
20	11	5	0	0
1	1	0	1	0.280355
5	4	1	3	0.332845
15	8	3	5	0.251024
20	11	5	0	0
2	2	0	2	0.293599
8	5	2	2	0.304442
11	6	2	4	0.278665
17	9	4	3	0.424714
14	7	3	2	0.525552
10	6	2	4	0.326474
17	9	4	3	0.421259
14	7	3	2	0.701992
9	5	2	2	0.995319
7	5	2	2	0.418379
7	5	2	2	0.261639
7	5	2	2	0
11	6	2	4	0.855056
18	10	4	5	0.266581
19	11	5	0	0
1	1	0	1	0
5	4	1	3	0.34261
13	7	3	2	0.378187
9	5	2	2	0.273919
11	6	2	4	0.325378
18	10	4	5	0.600951
19	11	5	0	0
1	1	0	1	0
4	3	1	1	0.287415
3	3	1	1	0.875308
6	4	1	3	0.644735
13	7	3	2	0.485976
9	5	2	2	0.398037
11	6	2	4	0.324434
18	10	4	5	0.560331
19	11	5	0	0
2	2	0	2	0.612337
12	6	2	4	0.285284
17	9	4	3	0.594209
14	7	3	2	0.401759
10	6	2	4	0.300431
17	9	4	3	0.446022
14	7	3	2	0.419016
10	6	2	4	0.310197
18	10	4	5	0.977582
19	11	5	0	0.299996
1	1	0	1	0.263971
4	3	1	1	0.308832
6	4	1	3	0.695998
13	7	3	2	0.435416
9	5	2	2	0.406291
11	6	2	4	0.295729
18	10	4	5	0.347885
19	11	5	0	0
2	2	0	2	0.627323
8	5	2	2	0.299338
11	6	2	4	0.256922
18	10	4	5	0.301447
19	11	5	0	0
1	1	0	1	0
5	4	1	3	0.305026
13	7	3	2	0.327876
10	6	2	4	0.309692
18	10	4	5	0.342922
19	11	5	0	0
1	1	0	1	0
4	3	1	1	0.333051
3	3	1	1	0.850773
6	4	1	3	0.587649
13	7	3	2	0.428403
10	6	2	4	0.498555
17	9	4	3	0.260787
16	8	3	5	0.338916
20	11	5	0	0
2	2	0	2	0.353515
12	6	2	4	0.272595
17	9	4	3	0.395348
14	7	3	2	0.343543
10	6	2	4	0.263821
17	9	4	3	0.45153
16	8	3	5	0.330428
20	11	5	0	0
2	2	0	2	0.358103
8	5	2	2	0.351266
11	6	2	4	0
17	9	4	3	0.411105
14	7	3	2	0.43742
9	5	2	2	0.667756
11	6	2	4	0.292821
17	9	4	3	0.42499
16	8	3	5	0.292699
20	11	5	0	0
2	2	0	2	0.312236
8	5	2	2	0.351538
11	6	2	4	0
18	10	4	5	0.305539
19	11	5	0	0
2	2	0	2	0.588033
12	6	2	4	0.292775
18	10	4	5	0.291259
19	11	5	0	0
1	1	0	1	0
4	3	1	1	0.354677
6	4	1	3	0.730015
13	7	3	2	0.405316
9	5	2	2	0.471658
11	6	2	4	0.279409
18	10	4	5	0.302868
19	11	5	0	0
1	1	0	1	0.254899
5	4	1	3	0.28831
13	7	3	2	0.313645
10	6	2	4	0.285872
17	9	4	3	0.332271
16	8	3	5	0.286247
20	11	5	0	0
1	1	0	1	0.283387
4	3	1	1	0.478737
3	3	1	1	0.643448
3	3	1	1	0.774697
3	3	1	1	1.07264
3	3	1	1	1.13946
3	3	1	1	1.13926
3	3	1	1	1.09496
6	4	1	3	1.04905
15	8	3	5	0.314032
20	11	5	0	0
2	2	0	2	0.322138
8	5	2	2	0.317712
11	6	2	4	0
17	9	4	3	0.518283
16	8	3	5	0.261089
20	11	5	0	0
2	2	0	2	0.300099
12	6	2	4	0.274218
17	9	4	3	0.351498
14	7	3	2	0.644223
10	6	2	4	0.269335
17	9	4	3	0.401019
14	7	3	2	0.427052
10	6	2	4	0.287949
17	9	4	3	0.385414
14	7	3	2	0.385221
10	6	2	4	0.292722
17	9	4	3	0.379552
14	7	3	2	0.37743
9	5	2	2	0.656828
7	5	2	2	0.499037
11	6	2	4	0.336106
18	10	4	5	0.395989
19	11	5	0	0.298651
1	1	0	1	0.290802
5	4	1	3	0.282747
15	8	3	5	0.312175
20	11	5	0	0.284666
2	2	0	2	0.290906
8	5	2	2	0.31571
11	6	2	4	0
17	9	4	3	0.383284
14	7	3	2	0.404999
9	5	2	2	0.673807
7	5	2	2	0.492556
11	6	2	4	0.339616
17	9	4	3	0.320466
14	7	3	2	0.375785
10	6	2	4	0.297832
18	10	4	5	0.550119
19	11	5	0	0.342887
2	2	0	2	0.271656
12	6	2	4	0.260115
18	10	4	5	0.291713
19	11	5	0	0
2	2	0	2	0.618771
12	6	2	4	0.296508
17	9	4	3	0.506757
16	8	3	5	0.299104
20	11	5	0	0
2	2	0	2	0.260771
12	6	2	4	0.267662
17	9	4	3	0.303348
14	7	3	2	0.326618
9	5	2	2	0.605972
7	5	2	2	0.442124
11	6	2	4	0.337859
18	10	4	5	0.639824
19	11	5	0	0.317818
2	2	0	2	0.260567
12	6	2	4	0.251383
17	9	4	3	0.433708
16	8	3	5	0.290507
20	11	5	0	0
1	1	0	1	0.606924
4	3	1	1	0.455139
6	4	1	3	0.350163
13	7	3	2	0.423362
9	5	2	2	0.481778
7	5	2	2	0.45445
7	5	2	2	0.279095
7	5	2	2	0.283208
7	5	2	2	0
7	5	2	2	0
11	6	2	4	0.716837
18	10	4	5	0.278385
19	11	5	0	0
2	2	0	2	0.588341
12	6	2	4	0.30676
17	9	4	3	0.407527
14	7	3	2	0.345398
9	5	2	2	0.585297
11	6	2	4	0.319713
18	10	4	5	0.631328
19	11	5	0	0.300943
2	2	0	2	0.258803
8	5	2	2	0.357493
7	5	2	2	0.483646
7	5	2	2	0.289835
7	5	2	2	0
7	5	2	2	0
7	5	2	2	0
11	6	2	4	0.750956
17	9	4	3	0.448594
16	8	3	5	0.343438
20	11	5	0	0
1	1	0	1	0
4	3	1	1	0.41427
6	4	1	3	0.380094
15	8	3	5	0.355038
20	11	5	0	0
2	2	0	2	0.281312
8	5	2	2	0.309312
11	6	2	4	0.279801
17	9	4	3	0.408991
14	7	3	2	0.407837
9	5	2	2	0.595835
11	6	2	4	0.336214
18	10	4	5	0.612576
19	11	5	0	0.291747
1	1	0	1	0.270949
5	4	1	3	0.277049
15	8	3	5	0.315608
20	11	5	0	0.268766
1	1	0	1	0.262691
5	4	1	3	0.287909
13	7	3	2	0.311968
9	5	2	2	0
11	6	2	4	0.322833
17	9	4	3	0.336158
14	7	3	2	0.346678
9	5	2	2	0.994996
11	6	2	4	0.327984
17	9	4	3	0.353581
14	7	3	2	0.354725
9	5	2	2	0.549807
7	5	2	2	0.401513
11	6	2	4	0.62704
17	9	4	3	0.302462
14	7	3	2	0.349487
10	6	2	4	0.327096
18	10	4	5	0.612858
19	11	5	0	0.341925
1	1	0	1	0.259003
5	4	1	3	0
13	7	3	2	0.284224
9	5	2	2	0
11	6	2	4	0.309049
18	10	4	5	0.603227
19	11	5	0	0.275242
1	1	0	1	0
4	3	1	1	0.603532
6	4	1	3	0.411209
15	8	3	5	0.414862
20	11	5	0	0
2	2	0	2	0.291487
12	6	2	4	0.289661
17	9	4	3	0.328174
14	7	3	2	0.29206
10	6	2	4	0.297812
18	10	4	5	0.501365
19	11	5	0	0.266631
1	1	0	1	0.257774
5	4	1	3	0
15	8	3	5	0.351578
20	11	5	0	0.266132
2	2	0	2	0.537437
12	6	2	4	0.299243
17	9	4	3	0.38483
16	8	3	5	0.305566
20	11	5	0	0
2	2	0	2	0.265377
12	6	2	4	0.288036
17	9	4	3	0.309787
16	8	3	5	0.284691
20	11	5	0	0
1	1	0	1	0.308786
4	3	1	1	0.513689
3	3	1	1	0.689263
6	4	1	3	0.575819
15	8	3	5	0.357453
20	11	5	0	0
1	1	0	1	0.327382
5	4	1	3	0.255331
13	7	3	2	0.305275
10	6	2	4	0.328137
17	9	4	3	0.29217
16	8	3	5	0.287022
20	11	5	0	0
1	1	0	1	0.267444
4	3	1	1	0.453454
6	4	1	3	0.368518
15	8	3	5	0.356
20	11	5	0	0
2	2	0	2	0.299112
12	6	2	4	0.287873
17	9	4	3	0.315606
16	8	3	5	0.258228
20	11	5	0	0
2	2	0	2	0.256234
8	5	2	2	0.379209
11	6	2	4	0.263346
17	9	4	3	0.347172
14	7	3	2	0.413093
10	6	2	4	0.31077
18	10	4	5	0.600294
19	11	5	0	0.332321
2	2	0	2	0.255807
8	5	2	2	0.360555
7	5	2	2	0.479153
7	5	2	2	0.290709
7	5	2	2	0
7	5	2	2	0
11	6	2	4	0.656745
17	9	4	3	0.458567
16	8	3	5	0.377701
20	11	5	0	0
1	1	0	1	0
5	4	1	3	0.274397
15	8	3	5	0.294663
20	11	5	0	0.263438
1	1	0	1	0.524717
