2	2	0	2	1.5577
8	5	2	2	0
7	5	2	2	0
7	5	2	2	0.306557
7	5	2	2	0.607025
7	5	2	2	0.363522
7	5	2	2	0.400014
11	6	2	4	1.58362
17	9	4	3	1.74373
14	7	3	2	1.52167
10	6	2	4	1.51144
17	9	4	3	1.26707
14	7	3	2	1.83719
10	6	2	4	1.54043
18	10	4	5	1.52496
19	11	5	0	2.03227
2	2	0	2	1.51663
8	5	2	2	0.416281
11	6	2	4	0.412025
17	9	4	3	1.47105
16	8	3	5	0
20	11	5	0	1.66484
1	1	0	1	1.62969
4	3	1	1	1.45284
3	3	1	1	1.62781
3	3	1	1	1.66511
6	4	1	3	1.97992
15	8	3	5	1.51998
20	11	5	0	2.15384
1	1	0	1	1.57905
4	3	1	1	1.38869
3	3	1	1	1.62122
3	3	1	1	1.65208
6	4	1	3	1.98158
13	7	3	2	1.51856
10	6	2	4	1.59517
17	9	4	3	1.27008
14	7	3	2	1.7829
10	6	2	4	1.5396
18	10	4	5	1.52561
19	11	5	0	1.99532
2	2	0	2	1.53531
12	6	2	4	0.492889
18	10	4	5	2.03405
19	11	5	0	1.95885
1	1	0	1	1.52009
5	4	1	3	1.72164
15	8	3	5	1.48589
20	11	5	0	1.65259
1	1	0	1	1.61161
4	3	1	1	1.40475
6	4	1	3	1.62185
13	7	3	2	1.51242
10	6	2	4	1.59561
17	9	4	3	1.2608
16	8	3	5	0.484339
20	11	5	0	1.6725
1	1	0	1	1.63096
4	3	1	1	1.45059
6	4	1	3	1.62982
15	8	3	5	1.49107
20	11	5	0	1.9885
2	2	0	2	1.5999
8	5	2	2	0
7	5	2	2	0
7	5	2	2	0.337173
7	5	2	2	0.34604
7	5	2	2	0.380381
7	5	2	2	0.368369
11	6	2	4	1.58839
17	9	4	3	1.47905
14	7	3	2	1.52165
10	6	2	4	1.51138
18	10	4	5	1.52562
19	11	5	0	1.99416
2	2	0	2	1.53587
12	6	2	4	0.491252
17	9	4	3	2.0299
14	7	3	2	1.82214
10	6	2	4	1.54601
17	9	4	3	1.29217
16	8	3	5	0.46816
20	11	5	0	1.67454
2	2	0	2	1.63073
8	5	2	2	0.818151
7	5	2	2	0.398046
11	6	2	4	0.551206
18	10	4	5	1.88036
19	11	5	0	2.03512
2	2	0	2	1.52309
12	6	2	4	0.501297
18	10	4	5	2.03631
19	11	5	0	1.94906
2	2	0	2	1.5166
8	5	2	2	0.459481
7	5	2	2	0.373946
7	5	2	2	0
11	6	2	4	1.79273
17	9	4	3	1.47251
14	7	3	2	1.53742
10	6	2	4	1.51067
17	9	4	3	1.25662
16	8	3	5	0.481061
20	11	5	0	1.67431
2	2	0	2	1.63104
8	5	2	2	0.813929
7	5	2	2	0.397346
11	6	2	4	0.558307
17	9	4	3	1.80199
14	7	3	2	1.55209
10	6	2	4	1.5144
17	9	4	3	1.26063
16	8	3	5	0.480781
20	11	5	0	1.67437
1	1	0	1	1.6309
4	3	1	1	1.45012
3	3	1	1	1.62991
6	4	1	3	1.66478
13	7	3	2	1.4968
9	5	2	2	0
11	6	2	4	1.49336
18	10	4	5	1.57983
19	11	5	0	2.13545
2	2	0	2	1.50844
12	6	2	4	0.502479
17	9	4	3	2.03113
16	8	3	5	0.525724
20	11	5	0	1.68549
1	1	0	1	1.63166
4	3	1	1	1.42726
3	3	1	1	1.63661
3	3	1	1	1.66619
3	3	1	1	1.97647
6	4	1	3	2.00484
15	8	3	5	1.51943
20	11	5	0	2.15405
2	2	0	2	1.58462
8	5	2	2	0
11	6	2	4	1.03639
18	10	4	5	1.58378
19	11	5	0	1.9924
1	1	0	1	1.51978
4	3	1	1	1.75424
6	4	1	3	1.64524
13	7	3	2	1.48665
9	5	2	2	0
11	6	2	4	1.50845
18	10	4	5	1.58677
19	11	5	0	2.14769
1	1	0	1	1.50906
5	4	1	3	1.69423
15	8	3	5	1.48759
20	11	5	0	1.66176
1	1	0	1	1.61748
5	4	1	3	1.4379
13	7	3	2	1.47655
9	5	2	2	0
7	5	2	2	0
11	6	2	4	1.35385
18	10	4	5	1.84678
19	11	5	0	1.98282
2	2	0	2	1.51204
12	6	2	4	0.499503
18	10	4	5	2.02459
19	11	5	0	1.97678
1	1	0	1	1.52077
4	3	1	1	1.71009
6	4	1	3	1.64196
15	8	3	5	1.48163
20	11	5	0	1.62393
2	2	0	2	1.60542
12	6	2	4	1.45475
18	10	4	5	1.89764
19	11	5	0	1.96102
2	2	0	2	1.51283
12	6	2	4	0.500466
18	10	4	5	2.0328
19	11	5	0	1.95691
2	2	0	2	1.51967
12	6	2	4	0.494945
18	10	4	5	2.03029
19	11	5	0	1.9821
1	1	0	1	1.52746
4	3	1	1	1.71937
6	4	1	3	1.64213
15	8	3	5	1.48204
20	11	5	0	1.6239
1	1	0	1	1.60472
5	4	1	3	1.38885
15	8	3	5	1.45544
20	11	5	0	1.62915
2	2	0	2	1.61158
8	5	2	2	0
7	5	2	2	0
7	5	2	2	0.311154
7	5	2	2	0.588706
11	6	2	4	1.71102
17	9	4	3	1.47041
14	7	3	2	1.52152
10	6	2	4	1.51147
18	10	4	5	1.52569
19	11	5	0	1.99417
2	2	0	2	1.53591
8	5	2	2	0.427121
11	6	2	4	0.410957
18	10	4	5	1.82645
19	11	5	0	2.03261
1	1	0	1	1.52208
5	4	1	3	1.75019
13	7	3	2	1.50954
10	6	2	4	1.56757
17	9	4	3	1.40195
16	8	3	5	0.473591
20	11	5	0	1.67445
1	1	0	1	1.63076
5	4	1	3	1.45244
