0.526455	0	0.808244	0.759394	0.756455	0.833023	0	0	0.439553	0	0.000582327	0.000686448	0	0.533803	0	0.849127	0	0.777123	0	0	0	0	0	0	0	0	0.757542	0	0.726613	0.878468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.888685	0	0.000240926	0	0	0	0	0	0.880331	0.808438	0	0.774092	0.654786	0.843404	0	0	0.715868	0.0200619	6.34845e-08	0.051771	0	0.869937	0	0	0	0.0429079	0	0	0.526455	0	0.808244	0.759394	0.756455	0.833023	0	0	0.439553	0	0.000582327	0.000686448	0	0.533803	0	0.849127	0	0.777123	0	0	0	0	0	0	0	0	0.757542	0	0.726613	0.878468
8.48945e-05	3.12025e-06	0.791556	0.00288776	0	0.737185	0	0	0	0.00320273	0.639849	0	0	0	0.817521	0.864898	0	0	0.860113	0.885667	0	0	0	1.96801e-05	0	1.29609e-06	0	5.4008e-06	0.811769	0	0.0526455	0	0.95	0.0759394	0.0758864	0.0833023	0	0	0.0439553	0	0.88039	0.808507	0	0.827472	0.654786	0.928317	0	0.0777123	0.715868	0.0200619	6.34845e-08	0.051771	0	0.869937	0	0	0.0757542	0.0429079	0.0726613	0.0878468
0	0	0.762218	0	0.00186507	0	0	0	0	0	0.874128	0.800728	0	0.855091	0.601897	0.558006	0	0	0.89456	0.0890102	0.016663	0.439955	0	0.862282	0	0	0	0.00850099	0	0	0.00534944	3.12025e-06	0.886556	0.0104817	0.00758864	0.745515	0	0	0.00439553	0.00320273	0.727888	0.0808507	0	0.0827472	0.883	0.95	0	0.00777123	0.9317	0.887674	6.34845e-09	0.0051771	0	0.0870134	0	1.29609e-06	0.00757542	0.00429619	0.819035	0.00878468
0	0.877936	0.897868	0	0.000176375	0	0	0	0.792969	0	0.00160398	0	0.794185	0	0.0034318	0	0.698424	0	0.742811	0	0	0.858833	0.765148	0.0733644	0	0	0.00716341	0	0.643614	0.0804693	0.000534944	3.12025e-07	0.850874	0.00104817	0.00262394	0.0745515	0	0	0.000439553	0.000320273	0.946917	0.808814	0	0.863366	0.690197	0.653006	0	0.000777123	0.95	0.177778	0.016663	0.440473	0	0.870984	0	1.29609e-07	0.000757542	0.00893061	0.0819035	0.000878468
0.00978592	0	0.849368	0.789299	0.740808	0.189048	0	0	0.502663	1.25212e-06	2.18903e-05	0	0	0.000265614	0	0.898596	0	0.867453	0.0158505	0	0	0	0	0	0	0	0.0338259	0	0.816108	0.864429	5.34944e-05	0.877936	0.95	0.000104817	0.000438769	0.00745515	0	0	0.793013	3.20273e-05	0.0962957	0.0808813	0.794185	0.0863366	0.0724515	0.0653006	0.698424	7.77123e-05	0.837811	0.0177778	0.0016663	0.90288	0.765148	0.160463	0	1.29609e-08	0.00723916	0.000893061	0.651804	0.0805571
0	0	0.895262	0	0.00012542	0	0	0	0	0	0.867681	0.831454	0	0.782497	0.256759	0.749409	0	0	0.775634	4.67529e-05	0.000171746	0.394403	0	0.875541	0	0	0	0.145723	0	0	0.00979127	0.0877936	0.944368	0.78931	0.740852	0.189793	0	0	0.581964	4.45485e-06	0.00965146	0.00808814	0.0794185	0.00889928	0.00724515	0.905126	0.0698424	0.867461	0.0996316	0.00177778	0.00016663	0.090288	0.0765148	0.0160463	0	1.29609e-09	0.0345498	8.93061e-05	0.881288	0.872484
0.00094824	2.53618e-05	0.794012	0.0167212	0	0.681399	0	0	0	0.00234987	0.642707	0	0	0	0.784998	0.87778	0	0	0.862617	0.882552	0	0	0	6.52207e-05	0	5.0413e-07	0	8.44336e-08	0.84085	0	0.000979127	0.00877936	0.95	0.078931	0.0742106	0.0189793	0	0	0.0581964	4.45485e-07	0.868646	0.832262	0.00794185	0.783387	0.257484	0.839922	0.00698424	0.0867461	0.785597	0.000224531	0.000188409	0.403432	0.00765148	0.877146	0	1.29609e-10	0.00345498	0.145732	0.0881288	0.0872484
0.0478012	1.09845e-05	0.553624	3.05453e-06	0	0.716626	1.77708e-07	0	0	0.0456966	0.764448	0	0	0	0.553115	0.840837	0	0	0.871099	0.880776	0	0	0	0.00951918	0	0.0672367	0	4.98339e-06	0.888392	0	0.00104615	0.000903298	0.889012	0.0246143	0.00742106	0.683296	0	0	0.00581964	0.00234991	0.729571	0.0832262	0.000794185	0.0783387	0.810747	0.95	0.000698424	0.00867461	0.941176	0.882574	1.88409e-05	0.0403432	0.000765148	0.0877798	0	5.04143e-07	0.000345498	0.0145733	0.849663	0.00872484
0.215973	0	0.795482	0.00120815	0.790518	0.852494	0	0	0.709729	0	0.269404	0.00214059	0	0.361326	0	0.837802	0	0.820837	0.071426	0	0	0	0	0	0	0	0.803759	0	0.835959	0.822683	0.0479058	0.000101314	0.642525	0.00246448	0.000742106	0.784955	1.77708e-07	0	0.000581964	0.0459316	0.837405	0.00832262	7.94185e-05	0.00783387	0.634189	0.935837	6.98424e-05	0.000867461	0.95	0.95	1.88409e-06	0.00403432	7.65148e-05	0.0182972	0	0.0672367	3.45498e-05	0.00146231	0.95	0.000872484
