0	0	0.872099	1985	0	25.5108	22.86	20.76
0	1	0.806785	2133	0	25.6633	22.69	20.61
0	2	0.720839	2165	0	25.8619	24.17	21.27
0	3	0.635099	2164	0	26.1869	22.52	20.49
0	4	0.571885	2196	0	26.3137	22.87	20.71
0	5	0.537217	2198	0	26.3905	22.78	20.69
0	6	0.517107	2205	0	26.4786	22.84	20.71
0	7	0.500367	2192	0	26.5244	23.06	20.86
0	8	0.480895	2129	0	26.6508	22.72	20.73
0	9	0.466667	2092	0	26.7283	23	20.89
0	10	0.454942	2071	0	26.7609	22.82	20.77
0	11	0.444708	2056	0	26.8222	22.91	20.8
0	12	0.436213	2046	0	26.8797	23.04	20.94
0	13	0.429111	2043	0	26.9455	23.51	21.21
0	14	0.423233	2045	0	27.0182	22.93	20.89
0	15	0.415823	2042	0	27.056	23.11	20.98
0	16	0.408011	2045	0	27.1082	23.19	21.08
0	17	0.40282	2052	0	27.1744	23.12	21.01
0	18	0.396087	2052	0	27.2698	23.57	21.32
0	19	0.39094	2053	0	27.3201	23.22	21.08
0	20	0.385946	2035	0	27.3942	23.27	21.16
0	21	0.381964	2020	0	27.4688	23.34	21.23
0	22	0.377142	1999	0	27.5373	23.16	21.15
0	23	0.37439	1998	0	27.6356	23.81	21.49
0	24	0.370748	2000	0	27.6928	23.43	21.27
0	25	0.365811	1992	0	27.7828	23.4	21.33
0	26	0.361581	1986	0	27.8725	23.52	21.36
0	27	0.358467	1986	0	27.9334	23.66	21.46
0	28	0.356639	2002	0	27.9921	23.79	21.56
0	29	0.35446	2002	0	28.0617	23.64	21.46
0	30	0.352452	2000	0	28.1188	23.52	21.44
0	31	0.3513	2001	0	28.2047	23.55	21.51
0	32	0.349619	1996	0	28.2698	23.8	21.6
0	33	0.347815	2001	0	28.3352	23.91	21.69
0	34	0.346202	1999	0	28.4215	23.83	21.66
0	35	0.345796	2010	0	28.4862	23.97	21.73
0	36	0.343976	2008	0	28.5516	24.18	21.86
0	37	0.342318	2008	0	28.6175	24.49	21.92
0	38	0.340689	2005	0	28.6958	25.81	22.44
0	39	0.338702	2000	0	28.7635	23.86	21.68
0	40	0.337882	2004	0	28.8271	23.91	21.71
0	41	0.336077	2003	0	28.8857	23.97	21.77
0	42	0.333939	1997	0	28.9482	23.94	21.75
0	43	0.33294	1999	0	29.011	24.01	21.83
0	44	0.332033	1998	0	29.084	22.83	21.21
0	45	0.331091	1997	0	29.1525	22.82	21.19
0	46	0.329771	2002	0	29.2225	22.91	21.28
0	47	0.328247	2003	0	29.2955	22.83	21.19
0	48	0.327881	2009	0	29.3613	23.15	21.47
0	49	0.327264	2010	0	29.417	22.82	21.19
0	50	0.326456	2013	0	29.4809	23.09	21.44
0	51	0.326491	2017	0	29.5611	23.05	21.39
0	52	0.325581	2020	0	29.6269	23.09	21.45
0	53	0.325946	2030	0	29.6943	23.33	21.61
0	54	0.32592	2036	0	29.7715	23.25	21.57
0	55	0.324717	2032	0	29.8437	23.23	21.55
0	56	0.324316	2032	0	29.9084	23.31	21.64
0	57	0.325317	2041	0	29.9663	23.3	21.63
0	58	0.325687	2049	0	30.0318	23.34	21.67
0	59	0.325736	2054	0	30.0863	23.59	21.85
0	60	0.326537	2063	0	30.1597	23.41	21.73
0	61	0.326604	2073	0	30.2198	23.47	21.78
0	62	0.327083	2073	0	30.283	23.44	21.76
0	63	0.32702	2071	0	30.3511	23.42	21.75
0	64	0.327229	2077	0	30.4249	23.82	22.07
0	65	0.32796	2075	0	30.4873	23.43	21.75
0	66	0.32785	2073	0	30.5585	23.53	21.86
0	67	0.327565	2071	0	30.6341	23.6	21.91
0	68	0.328147	2074	0	30.7064	23.54	21.86
0	69	0.328298	2070	0	30.773	23.91	22.16
0	70	0.327934	2066	0	30.8434	23.68	21.99
0	71	0.328503	2067	0	30.9111	23.69	22.01
0	72	0.32812	2061	0	30.9716	23.91	22.2
0	73	0.327783	2058	0	31.0386	23.8	22.09
0	74	0.328255	2053	0	31.1033	23.83	22.08
0	75	0.328767	2056	0	31.1703	23.78	22.08
0	76	0.32914	2057	0	31.2429	23.93	22.22
0	77	0.329689	2059	0	31.3076	23.95	22.23
0	78	0.330073	2063	0	31.361	23.87	22.16
0	79	0.330821	2062	0	31.426	24.2	22.44
0	80	0.330967	2055	0	31.4816	23.93	22.23
0	81	0.331394	2057	0	31.552	24.06	22.32
0	82	0.330916	2053	0	31.6205	19.92	22.32
0	83	0.329915	2042	0	31.6829	23.88	22.18
0	84	0.329403	2037	0	31.7575	24.21	22.43
0	85	0.329705	2028	0	31.8566	24.15	22.42
0	86	0.329109	2019	0	31.93	24.18	22.44
0	87	0.329748	2017	0	31.9958	24.18	22.45
0	88	0.329732	2017	0	32.0609	24.17	22.45
0	89	0.329842	2019	0	32.1317	24.45	22.66
0	90	0.330004	2020	0	32.2009	24.29	22.53
0	91	0.329091	2012	0	32.2626	24.24	22.51
0	92	0.330718	2027	0	32.3356	24.4	22.65
0	93	0.330656	2026	0	32.4177	24.41	22.68
0	94	0.330712	2026	0	32.5055	24.68	22.84
0	95	0.331044	2032	0	32.5615	24.47	22.72
0	96	0.330473	2032	0	32.6334	24.47	22.71
0	97	0.330172	2035	0	32.7147	24.59	22.83
0	98	0.330607	2037	0	32.7817	24.65	22.86
0	99	0.331023	2045	0	32.8426	24.79	22.96
0	100	0.331346	2051	0	32.9262	24.5	22.75
0	101	0.331722	2055	0	33.0166	24.65	22.9
0	102	0.332312	2057	0	33.0988	24.71	22.95
0	103	0.332699	2059	0	33.1699	24.68	22.92
0	104	0.332472	2059	0	33.2444	25.01	23.16
0	105	0.331793	2059	0	33.3239	24.81	23.05
0	106	0.331709	2059	0	33.4003	24.87	23.09
0	107	0.331881	2057	0	33.468	24.61	22.87
0	108	0.332346	2055	0	33.5479	25.17	23.34
0	109	0.331747	2058	0	33.619	25.09	23.27
0	110	0.332364	2060	0	33.7045	25.04	23.25
0	111	0.332447	2058	0	33.7734	25.01	23.22
0	112	0.332832	2060	0	33.8354	24.82	23.04
0	113	0.333176	2060	0	33.9232	25.12	23.31
0	114	0.333494	2060	0	34.0129	25.32	23.51
0	115	0.3334	2054	0	34.0798	25.35	23.55
0	116	0.334401	2057	0	34.171	25.29	23.49
0	117	0.334811	2057	0	34.2471	25.09	23.31
0	118	0.334655	2053	0	34.319	25.12	23.31
0	119	0.334202	2052	0	34.3912	24.87	23.1
0	120	0.334022	2046	0	34.4851	25.07	23.28
0	121	0.334239	2048	0	34.5524	24.85	23.09
0	122	0.334932	2046	0	34.6338	25.04	23.26
0	123	0.335124	2041	0	34.7075	25.29	23.47
0	124	0.335762	2039	0	34.7999	25.34	23.55
0	125	0.33564	2031	0	34.882	25.21	23.42
0	126	0.335894	2032	0	34.9561	25.36	23.57
0	127	0.336099	2024	0	35.0499	25.41	23.61
0	128	0.336931	2022	0	35.1207	25.47	23.66
0	129	0.336835	2016	0	35.2001	25.33	23.53
0	130	0.336443	2014	0	35.2709	25.39	23.58
0	131	0.336869	2016	0	35.3526	25.49	23.7
0	132	0.338561	2014	0	35.4393	25.78	23.92
0	133	0.338821	2008	0	35.5172	25.32	23.52
0	134	0.339519	2004	0	35.588	25.35	23.54
0	135	0.33978	2005	0	35.6958	25.5	23.67
0	136	0.339819	1999	0	35.7597	25.67	23.85
0	137	0.34133	2004	0	35.8222	25.9	24.02
0	138	0.340224	2002	0	35.9285	25.71	23.89
