2	2	0	2	0.270024
12	6	2	4	0.642333
17	9	4	3	0.739936
16	8	3	5	0.424654
20	11	5	0	0
2	2	0	2	0
12	6	2	4	0.386198
18	10	4	5	0
19	11	5	0	0
2	2	0	2	0
12	6	2	4	0.63729
17	9	4	3	0.604861
16	8	3	5	0.405336
20	11	5	0	0
2	2	0	2	0
8	5	2	2	0.307549
7	5	2	2	0.582941
11	6	2	4	0.503079
17	9	4	3	0.341629
14	7	3	2	0.475401
9	5	2	2	0.73602
7	5	2	2	0.897672
7	5	2	2	0
7	5	2	2	0.28619
7	5	2	2	0.270548
7	5	2	2	0.265671
7	5	2	2	0.261256
7	5	2	2	0.25642
7	5	2	2	0.251672
7	5	2	2	0
11	6	2	4	0.625152
17	9	4	3	0.253784
16	8	3	5	0.410916
20	11	5	0	0
2	2	0	2	0.283035
12	6	2	4	0.49559
17	9	4	3	0.382009
16	8	3	5	0.416453
20	11	5	0	0
1	1	0	1	0.635097
5	4	1	3	0.622736
15	8	3	5	0.331015
20	11	5	0	0
1	1	0	1	0.570409
5	4	1	3	0.491494
15	8	3	5	0.348213
20	11	5	0	0
2	2	0	2	0
12	6	2	4	0.62474
17	9	4	3	0.302615
16	8	3	5	0.384107
20	11	5	0	0
1	1	0	1	0.622899
4	3	1	1	0.439962
6	4	1	3	0.387982
15	8	3	5	0.36916
20	11	5	0	0
2	2	0	2	0
8	5	2	2	0
11	6	2	4	0.275249
18	10	4	5	0.424571
19	11	5	0	0
1	1	0	1	0.569648
5	4	1	3	0.968547
15	8	3	5	0.342933
20	11	5	0	0
2	2	0	2	0
8	5	2	2	0.294014
11	6	2	4	0.278295
18	10	4	5	0.369785
19	11	5	0	0
2	2	0	2	0
8	5	2	2	0
11	6	2	4	0.28629
17	9	4	3	0.31198
14	7	3	2	0.412863
9	5	2	2	0.525509
7	5	2	2	0.546227
7	5	2	2	0
11	6	2	4	0.616942
17	9	4	3	0
14	7	3	2	0.526304
9	5	2	2	0.736522
11	6	2	4	0.900509
18	10	4	5	0.800452
19	11	5	0	0
1	1	0	1	0.621793
4	3	1	1	0.939635
3	3	1	1	0.563221
3	3	1	1	0
3	3	1	1	0.254997
6	4	1	3	0.717772
13	7	3	2	0.519824
9	5	2	2	0.346514
7	5	2	2	0.351927
11	6	2	4	0.605773
18	10	4	5	0.566002
19	11	5	0	0
1	1	0	1	0.55896
5	4	1	3	0.605987
15	8	3	5	0.363166
20	11	5	0	0
2	2	0	2	0
8	5	2	2	0.268379
7	5	2	2	0.279905
11	6	2	4	0.48241
18	10	4	5	0
19	11	5	0	0
1	1	0	1	0.59465
4	3	1	1	0.946741
3	3	1	1	0.337594
3	3	1	1	0
6	4	1	3	0.783834
13	7	3	2	0.484487
9	5	2	2	0.344297
11	6	2	4	0.378602
18	10	4	5	0.915388
19	11	5	0	0
1	1	0	1	0.535976
5	4	1	3	0.609567
15	8	3	5	0.354584
20	11	5	0	0
1	1	0	1	0.53029
5	4	1	3	0.400893
13	7	3	2	0.394571
10	6	2	4	0.609843
18	10	4	5	0.36051
19	11	5	0	0
1	1	0	1	0.567497
5	4	1	3	0.963746
13	7	3	2	0.361588
10	6	2	4	0.573692
17	9	4	3	0.387773
16	8	3	5	0.296745
20	11	5	0	0
1	1	0	1	0.291585
4	3	1	1	0.410812
3	3	1	1	0.356802
3	3	1	1	0
3	3	1	1	0
6	4	1	3	0.691893
15	8	3	5	0.585784
20	11	5	0	0.297844
1	1	0	1	0.345412
4	3	1	1	0.29394
3	3	1	1	0.56361
3	3	1	1	0
3	3	1	1	0
6	4	1	3	0.72442
13	7	3	2	0.490448
10	6	2	4	0.484789
17	9	4	3	0.407779
14	7	3	2	0.495167
10	6	2	4	0.418767
18	10	4	5	0.27026
19	11	5	0	0
1	1	0	1	0.538392
5	4	1	3	0.96463
15	8	3	5	0.315741
20	11	5	0	0
1	1	0	1	0.265057
5	4	1	3	0.373038
13	7	3	2	0.363571
10	6	2	4	0.540545
17	9	4	3	0.411521
16	8	3	5	0.272956
20	11	5	0	0
2	2	0	2	0.294446
12	6	2	4	0.625306
18	10	4	5	0
19	11	5	0	0
2	2	0	2	0.288172
8	5	2	2	0
7	5	2	2	0.307302
7	5	2	2	0.401362
11	6	2	4	0.416857
17	9	4	3	0.672284
16	8	3	5	0.368124
20	11	5	0	0
1	1	0	1	0.269173
4	3	1	1	0.355486
6	4	1	3	0.312812
15	8	3	5	0.339651
20	11	5	0	0.250318
1	1	0	1	0.32619
5	4	1	3	0.347071
13	7	3	2	0.397734
9	5	2	2	0.396494
11	6	2	4	0.336109
18	10	4	5	0.851119
19	11	5	0	0
1	1	0	1	0
4	3	1	1	0.434683
3	3	1	1	0.546546
6	4	1	3	0.773587
15	8	3	5	0.384291
20	11	5	0	0.25598
1	1	0	1	0.32128
5	4	1	3	0.317107
15	8	3	5	0.35383
20	11	5	0	0
2	2	0	2	0.310714
