2	2	0	2	1.44688
12	6	2	4	1.63545
17	9	4	3	1.86002
14	7	3	2	1.59193
9	5	2	2	1.58573
11	6	2	4	1.33067
17	9	4	3	1.86221
14	7	3	2	1.59229
9	5	2	2	1.58142
11	6	2	4	1.09798
17	9	4	3	1.50013
16	8	3	5	1.58995
20	11	5	0	0
2	2	0	2	1.70898
12	6	2	4	1.63506
17	9	4	3	1.85981
16	8	3	5	1.59187
20	11	5	0	0
1	1	0	1	0.4081
5	4	1	3	1.65249
15	8	3	5	0.554215
20	11	5	0	0
2	2	0	2	1.72838
12	6	2	4	1.63337
18	10	4	5	1.28113
19	11	5	0	0
2	2	0	2	1.90561
12	6	2	4	1.65625
18	10	4	5	1.20155
19	11	5	0	0
2	2	0	2	1.90656
12	6	2	4	1.66209
17	9	4	3	1.84461
14	7	3	2	1.59217
9	5	2	2	1.58889
11	6	2	4	1.29033
18	10	4	5	1.50738
19	11	5	0	0.493257
1	1	0	1	0.471914
4	3	1	1	1.65286
3	3	1	1	1.52179
3	3	1	1	1.27137
6	4	1	3	1.31594
15	8	3	5	0.884947
20	11	5	0	0
2	2	0	2	1.74578
8	5	2	2	0
11	6	2	4	1.53222
17	9	4	3	1.54881
14	7	3	2	1.60075
9	5	2	2	1.58382
11	6	2	4	1.14676
17	9	4	3	1.49826
16	8	3	5	1.58924
20	11	5	0	0
2	2	0	2	1.70921
12	6	2	4	1.63507
17	9	4	3	1.85982
16	8	3	5	1.59188
20	11	5	0	0
1	1	0	1	0.4081
5	4	1	3	1.65249
15	8	3	5	0.554215
20	11	5	0	0
2	2	0	2	1.72838
8	5	2	2	0
11	6	2	4	1.53487
17	9	4	3	1.54844
16	8	3	5	1.60064
20	11	5	0	0
1	1	0	1	0.407456
5	4	1	3	1.65116
13	7	3	2	1.83824
10	6	2	4	1.95587
18	10	4	5	1.45651
19	11	5	0	0.53689
2	2	0	2	1.91082
8	5	2	2	0
7	5	2	2	1.58406
7	5	2	2	1.91963
11	6	2	4	0.543275
17	9	4	3	1.84873
16	8	3	5	1.62092
20	11	5	0	0
2	2	0	2	1.71818
12	6	2	4	1.63519
17	9	4	3	1.85998
16	8	3	5	1.59191
20	11	5	0	0
1	1	0	1	0.408098
5	4	1	3	1.65249
15	8	3	5	0.554216
20	11	5	0	0
1	1	0	1	0.437836
4	3	1	1	1.65279
3	3	1	1	1.45834
6	4	1	3	1.32464
13	7	3	2	1.61957
10	6	2	4	1.61667
18	10	4	5	1.45494
19	11	5	0	0.53827
1	1	0	1	0.473403
5	4	1	3	1.65075
13	7	3	2	1.57074
9	5	2	2	1.91036
7	5	2	2	1.56062
11	6	2	4	0.906256
17	9	4	3	1.71841
14	7	3	2	1.60438
10	6	2	4	1.59261
18	10	4	5	1.56645
19	11	5	0	0.540328
1	1	0	1	0.473324
5	4	1	3	1.65087
15	8	3	5	0.858533
20	11	5	0	0
2	2	0	2	1.7298
8	5	2	2	0
7	5	2	2	1.61625
11	6	2	4	0.585967
18	10	4	5	1.87626
19	11	5	0	0
2	2	0	2	1.90551
12	6	2	4	1.6623
18	10	4	5	1.19808
19	11	5	0	0
2	2	0	2	1.90653
8	5	2	2	0
11	6	2	4	1.42834
18	10	4	5	1.57962
19	11	5	0	0.525351
2	2	0	2	1.90972
12	6	2	4	1.65686
17	9	4	3	1.84357
16	8	3	5	1.59209
20	11	5	0	0
1	1	0	1	0.408055
4	3	1	1	1.6524
6	4	1	3	1.46962
15	8	3	5	1.27947
20	11	5	0	0
1	1	0	1	0.42823
4	3	1	1	1.65378
3	3	1	1	1.45611
3	3	1	1	1.27756
6	4	1	3	1.30915
13	7	3	2	1.61534
10	6	2	4	1.61265
17	9	4	3	1.48687
14	7	3	2	1.62833
10	6	2	4	1.6018
17	9	4	3	1.50481
16	8	3	5	1.56905
20	11	5	0	0
2	2	0	2	1.71324
8	5	2	2	0
7	5	2	2	1.6135
11	6	2	4	0.586372
18	10	4	5	1.87654
19	11	5	0	0
2	2	0	2	1.90554
12	6	2	4	1.66229
18	10	4	5	1.19806
19	11	5	0	0
1	1	0	1	0.469908
5	4	1	3	1.65007
15	8	3	5	0.857229
20	11	5	0	0
2	2	0	2	1.73087
8	5	2	2	0
11	6	2	4	1.53523
18	10	4	5	1.49476
19	11	5	0	0.498577
2	2	0	2	1.9145
8	5	2	2	0
11	6	2	4	1.41921
18	10	4	5	1.58023
19	11	5	0	0.526924
2	2	0	2	1.90956
8	5	2	2	0
11	6	2	4	1.4257
17	9	4	3	1.58379
14	7	3	2	1.6027
9	5	2	2	1.59006
7	5	2	2	1.6319
11	6	2	4	0.535975
18	10	4	5	0.865372
19	11	5	0	0.510363
2	2	0	2	1.91456
8	5	2	2	0
11	6	2	4	1.42268
18	10	4	5	1.58425
19	11	5	0	0.536478
2	2	0	2	1.90899
8	5	2	2	0
11	6	2	4	1.42624
18	10	4	5	1.58029
19	11	5	0	0.526811
2	2	0	2	1.90957
8	5	2	2	0
11	6	2	4	1.42569
18	10	4	5	1.58027
19	11	5	0	0.526762
1	1	0	1	0.472146
5	4	1	3	1.65146
15	8	3	5	0.857982
20	11	5	0	0
2	2	0	2	1.7298
8	5	2	2	0
7	5	2	2	1.61626
7	5	2	2	1.93708
11	6	2	4	0.529953
17	9	4	3	1.78241
16	8	3	5	1.62195
20	11	5	0	0
2	2	0	2	1.71756
12	6	2	4	1.63517
17	9	4	3	1.85994
14	7	3	2	1.59191
10	6	2	4	1.58572
18	10	4	5	1.65345
19	11	5	0	0.54225
2	2	0	2	1.91017
8	5	2	2	0
7	5	2	2	1.58405
11	6	2	4	0.589215
18	10	4	5	1.89046
19	11	5	0	0
2	2	0	2	1.90733
8	5	2	2	0
11	6	2	4	1.41663
17	9	4	3	1.5838
16	8	3	5	1.60288
20	11	5	0	0
1	1	0	1	0.407405
4	3	1	1	1.65143
6	4	1	3	1.47015
15	8	3	5	1.27679
20	11	5	0	0
1	1	0	1	0.428263
5	4	1	3	1.65377
15	8	3	5	0.551829
20	11	5	0	0
2	2	0	2	1.72859
8	5	2	2	0
7	5	2	2	1.61617
7	5	2	2	1.93712
7	5	2	2	2.02071
7	5	2	2	1.86181
7	5	2	2	1.88625
7	5	2	2	1.87345
11	6	2	4	0.364149
17	9	4	3	1.46914
14	7	3	2	1.60854
9	5	2	2	1.60034
7	5	2	2	1.61965
11	6	2	4	0.531313
18	10	4	5	0.856101
19	11	5	0	0.509865
1	1	0	1	0.472194
4	3	1	1	1.65292
3	3	1	1	1.52184
3	3	1	1	1.27141
6	4	1	3	1.31594
15	8	3	5	0.884936
20	11	5	0	0
2	2	0	2	1.74578
12	6	2	4	1.63383
17	9	4	3	1.86315
16	8	3	5	1.59264
20	11	5	0	0
2	2	0	2	1.71689
12	6	2	4	1.63515
17	9	4	3	1.86023
14	7	3	2	1.592
10	6	2	4	1.58574
18	10	4	5	1.65337
19	11	5	0	0.54225
2	2	0	2	1.91017
12	6	2	4	1.66626
17	9	4	3	1.83435
16	8	3	5	1.5907
20	11	5	0	0
1	1	0	1	0.408126
5	4	1	3	1.65229
13	7	3	2	1.84104
9	5	2	2	1.95728
7	5	2	2	1.5863
11	6	2	4	0.923072
18	10	4	5	1.55309
19	11	5	0	0.445643
2	2	0	2	1.91189
12	6	2	4	1.65702
18	10	4	5	1.20051
19	11	5	0	0
1	1	0	1	0.469919
5	4	1	3	1.65007
15	8	3	5	0.857233
20	11	5	0	0
2	2	0	2	1.73087
8	5	2	2	0
11	6	2	4	1.53523
17	9	4	3	1.54839
16	8	3	5	1.60059
20	11	5	0	0
2	2	0	2	1.70828
8	5	2	2	0
11	6	2	4	1.52873
18	10	4	5	1.50438
19	11	5	0	0.49972
1	1	0	1	0.471519
4	3	1	1	1.65292
6	4	1	3	1.52214
13	7	3	2	1.62803
9	5	2	2	1.64632
7	5	2	2	1.51283
7	5	2	2	2.38529
7	5	2	2	2.01926
11	6	2	4	0.398154
18	10	4	5	0.823681
19	11	5	0	0.513651
1	1	0	1	0.472667
5	4	1	3	1.65115
13	7	3	2	1.5707
10	6	2	4	1.91043
17	9	4	3	1.48706
16	8	3	5	1.62841
20	11	5	0	0
1	1	0	1	0.406985
4	3	1	1	1.65211
6	4	1	3	1.46933
15	8	3	5	1.27602
20	11	5	0	0
2	2	0	2	1.75001
12	6	2	4	1.63405
18	10	4	5	1.27894
19	11	5	0	0
1	1	0	1	0.470081
5	4	1	3	1.64997
15	8	3	5	0.857405
20	11	5	0	0
2	2	0	2	1.73088
8	5	2	2	0
7	5	2	2	1.61631
11	6	2	4	0.585975
17	9	4	3	1.93314
16	8	3	5	1.62283
20	11	5	0	0
2	2	0	2	1.71508
12	6	2	4	1.63516
17	9	4	3	1.85974
16	8	3	5	1.59191
20	11	5	0	0
2	2	0	2	1.71713
12	6	2	4	1.63515
17	9	4	3	1.86024
16	8	3	5	1.59201
20	11	5	0	0
1	1	0	1	0.408102
4	3	1	1	1.65256
3	3	1	1	1.46287
6	4	1	3	1.3247
13	7	3	2	1.62012
9	5	2	2	1.61631
11	6	2	4	1.63009
18	10	4	5	1.48344
19	11	5	0	0.44084
2	2	0	2	1.91526
12	6	2	4	1.65634
18	10	4	5	1.19901
19	11	5	0	0
1	1	0	1	0.469914
4	3	1	1	1.65216
6	4	1	3	1.522
13	7	3	2	1.62786
9	5	2	2	1.6463
7	5	2	2	1.51287
7	5	2	2	2.38511
7	5	2	2	2.01927
7	5	2	2	1.89562
11	6	2	4	0.375449
18	10	4	5	0.84577
19	11	5	0	0.524924
1	1	0	1	0.472754
4	3	1	1	1.6532
6	4	1	3	1.52228
15	8	3	5	1.34737
20	11	5	0	0
2	2	0	2	1.74855
8	5	2	2	0
11	6	2	4	1.53289
18	10	4	5	1.49608
19	11	5	0	0.499979
1	1	0	1	0.471495
4	3	1	1	1.65289
3	3	1	1	1.5218
6	4	1	3	1.32318
15	8	3	5	0.937797
20	11	5	0	0
2	2	0	2	1.74629
8	5	2	2	0
11	6	2	4	1.53231
18	10	4	5	1.4963
19	11	5	0	0.500205
1	1	0	1	0.471504
4	3	1	1	1.65289
3	3	1	1	1.5218
6	4	1	3	1.32318
13	7	3	2	1.61812
10	6	2	4	1.61252
18	10	4	5	1.45339
19	11	5	0	0.538261
1	1	0	1	0.473436
5	4	1	3	1.65078
13	7	3	2	1.57074
9	5	2	2	1.91037
7	5	2	2	1.56064
11	6	2	4	0.90625
17	9	4	3	1.71839
14	7	3	2	1.60439
9	5	2	2	1.59261
7	5	2	2	1.61715
11	6	2	4	0.531317
17	9	4	3	2.11379
14	7	3	2	1.60485
9	5	2	2	1.58974
11	6	2	4	1.10674
18	10	4	5	1.07695
19	11	5	0	0.534168
1	1	0	1	0.472651
4	3	1	1	1.65292
3	3	1	1	1.52188
3	3	1	1	1.27142
6	4	1	3	1.31594
15	8	3	5	0.884934
20	11	5	0	0
2	2	0	2	1.74578
12	6	2	4	1.63383
17	9	4	3	1.86315
16	8	3	5	1.59264
20	11	5	0	0
1	1	0	1	0.408087
4	3	1	1	1.65255
3	3	1	1	1.46288
3	3	1	1	1.27767
3	3	1	1	1.24692
3	3	1	1	1.2558
6	4	1	3	1.31158
13	7	3	2	1.61575
10	6	2	4	1.61272
18	10	4	5	1.4554
19	11	5	0	0.538269
1	1	0	1	0.473392
4	3	1	1	1.65284
6	4	1	3	1.52241
13	7	3	2	1.62808
10	6	2	4	1.64632
17	9	4	3	1.48666
14	7	3	2	1.62932
9	5	2	2	1.60256
7	5	2	2	1.63758
7	5	2	2	2.01594
7	5	2	2	1.96943
7	5	2	2	1.87059
7	5	2	2	1.87752
11	6	2	4	0.364086
17	9	4	3	1.46916
16	8	3	5	1.60859
20	11	5	0	0
1	1	0	1	0.407603
4	3	1	1	1.651
6	4	1	3	1.47007
15	8	3	5	1.27497
20	11	5	0	0
2	2	0	2	1.75008
12	6	2	4	1.63406
18	10	4	5	1.27896
19	11	5	0	0
2	2	0	2	1.9056
12	6	2	4	1.65625
18	10	4	5	1.20155
19	11	5	0	0
2	2	0	2	1.90656
8	5	2	2	0
11	6	2	4	1.42835
17	9	4	3	1.58334
16	8	3	5	1.60293
20	11	5	0	0
1	1	0	1	0.407408
4	3	1	1	1.65143
6	4	1	3	1.47015
15	8	3	5	1.2768
20	11	5	0	0
2	2	0	2	1.75006
12	6	2	4	1.63406
17	9	4	3	1.86328
14	7	3	2	1.59266
9	5	2	2	1.58594
11	6	2	4	1.32871
18	10	4	5	1.48999
19	11	5	0	0.495881
1	1	0	1	0.47192
4	3	1	1	1.65284
6	4	1	3	1.52212
13	7	3	2	1.62808
10	6	2	4	1.64633
18	10	4	5	1.45538
19	11	5	0	0.538181
1	1	0	1	0.473457
4	3	1	1	1.65291
6	4	1	3	1.52243
13	7	3	2	1.62807
10	6	2	4	1.64632
18	10	4	5	1.45538
19	11	5	0	0.538181
1	1	0	1	0.473457
5	4	1	3	1.65083
13	7	3	2	1.57074
10	6	2	4	1.91039
17	9	4	3	1.48707
16	8	3	5	1.62841
20	11	5	0	0
2	2	0	2	1.71695
12	6	2	4	1.63515
18	10	4	5	1.27431
19	11	5	0	0
1	1	0	1	0.47005
5	4	1	3	1.64997
13	7	3	2	1.57047
9	5	2	2	1.87851
7	5	2	2	1.55117
11	6	2	4	0.90287
17	9	4	3	1.72182
16	8	3	5	1.60342
20	11	5	0	0
1	1	0	1	0.40748
5	4	1	3	1.65095
13	7	3	2	1.8381
10	6	2	4	1.95577
18	10	4	5	1.45651
19	11	5	0	0.536891
2	2	0	2	1.91082
8	5	2	2	0
7	5	2	2	1.58406
7	5	2	2	1.91963
11	6	2	4	0.543275
18	10	4	5	1.31062
19	11	5	0	0.469292
1	1	0	1	0.471979
5	4	1	3	1.65101
13	7	3	2	1.5706
10	6	2	4	1.9103
18	10	4	5	1.45726
19	11	5	0	0.537245
1	1	0	1	0.47349
4	3	1	1	1.65292
3	3	1	1	1.52211
6	4	1	3	1.32323
15	8	3	5	0.937732
20	11	5	0	0
2	2	0	2	1.74629
12	6	2	4	1.63386
17	9	4	3	1.86313
16	8	3	5	1.59264
20	11	5	0	0
2	2	0	2	1.71689
8	5	2	2	0
11	6	2	4	1.52965
17	9	4	3	1.55064
16	8	3	5	1.6012
20	11	5	0	0
1	1	0	1	0.407468
5	4	1	3	1.65116
13	7	3	2	1.83822
10	6	2	4	1.95587
17	9	4	3	1.48531
14	7	3	2	1.62828
10	6	2	4	1.6027
17	9	4	3	1.50511
14	7	3	2	1.56786
10	6	2	4	1.57404
18	10	4	5	1.5891
19	11	5	0	0.538871
2	2	0	2	1.9125
12	6	2	4	1.66621
17	9	4	3	1.83442
14	7	3	2	1.59074
9	5	2	2	1.5888
