2	2	0	2	1.35398
12	6	2	4	1.81696
17	9	4	3	1.41349
16	8	3	5	1.49284
20	11	5	0	1.71406
2	2	0	2	1.80185
12	6	2	4	1.75514
18	10	4	5	1.38526
19	11	5	0	1.30429
2	2	0	2	1.26847
12	6	2	4	1.82099
17	9	4	3	1.41427
16	8	3	5	1.49053
20	11	5	0	1.71418
2	2	0	2	1.80155
8	5	2	2	0.461336
7	5	2	2	0
11	6	2	4	1.59487
17	9	4	3	1.81461
14	7	3	2	1.45901
9	5	2	2	1.5416
7	5	2	2	0.389707
7	5	2	2	0.395783
7	5	2	2	0
7	5	2	2	0.299797
7	5	2	2	0
7	5	2	2	0
7	5	2	2	0
7	5	2	2	0
7	5	2	2	0
11	6	2	4	1.56763
17	9	4	3	1.8548
16	8	3	5	1.79491
20	11	5	0	1.70941
2	2	0	2	1.786
12	6	2	4	1.75084
17	9	4	3	1.38336
16	8	3	5	1.48842
20	11	5	0	1.71438
1	1	0	1	1.80116
5	4	1	3	0.986336
15	8	3	5	1.62904
20	11	5	0	1.7191
1	1	0	1	1.467
5	4	1	3	0.929014
15	8	3	5	1.63405
20	11	5	0	1.7174
2	2	0	2	1.46607
12	6	2	4	1.85377
17	9	4	3	1.39392
16	8	3	5	1.48553
20	11	5	0	1.71452
1	1	0	1	1.80105
4	3	1	1	1.52614
6	4	1	3	1.70648
15	8	3	5	1.61371
20	11	5	0	1.72276
2	2	0	2	1.47781
8	5	2	2	0.453495
11	6	2	4	1.85089
18	10	4	5	1.6556
19	11	5	0	1.41669
1	1	0	1	1.10541
5	4	1	3	1.56273
15	8	3	5	1.57492
20	11	5	0	1.71679
2	2	0	2	1.46406
8	5	2	2	0.450761
11	6	2	4	1.60092
18	10	4	5	1.65603
19	11	5	0	1.41424
2	2	0	2	1.26642
8	5	2	2	0.35224
11	6	2	4	1.6219
17	9	4	3	1.36524
14	7	3	2	1.49546
9	5	2	2	1.54691
7	5	2	2	0.414919
7	5	2	2	0.392348
11	6	2	4	1.55362
17	9	4	3	1.85467
14	7	3	2	1.72127
9	5	2	2	1.53166
11	6	2	4	1.93393
18	10	4	5	1.87785
19	11	5	0	1.50431
1	1	0	1	1.1143
4	3	1	1	1.62069
3	3	1	1	0
3	3	1	1	0
3	3	1	1	0
6	4	1	3	1.72715
13	7	3	2	1.63764
9	5	2	2	1.60963
7	5	2	2	1.26083
11	6	2	4	1.88004
18	10	4	5	1.84744
19	11	5	0	1.54079
1	1	0	1	0.868499
5	4	1	3	1.79305
15	8	3	5	1.57816
20	11	5	0	1.7174
2	2	0	2	1.46476
8	5	2	2	0.450733
7	5	2	2	0
11	6	2	4	1.60335
18	10	4	5	1.80583
19	11	5	0	1.5331
1	1	0	1	1.12877
4	3	1	1	1.8784
3	3	1	1	0
3	3	1	1	0
6	4	1	3	1.727
13	7	3	2	1.63741
9	5	2	2	1.60981
11	6	2	4	1.7783
18	10	4	5	1.71675
19	11	5	0	1.50707
1	1	0	1	0.834473
5	4	1	3	1.54401
15	8	3	5	1.57522
20	11	5	0	1.71739
1	1	0	1	1.46479
5	4	1	3	0.937412
13	7	3	2	1.63563
10	6	2	4	1.60606
18	10	4	5	1.43226
19	11	5	0	1.53675
1	1	0	1	1.17567
5	4	1	3	1.57923
13	7	3	2	1.58467
10	6	2	4	1.59939
17	9	4	3	1.41141
16	8	3	5	1.49174
20	11	5	0	1.71799
1	1	0	1	1.80192
4	3	1	1	1.5116
3	3	1	1	0
3	3	1	1	0
3	3	1	1	0
6	4	1	3	1.72712
15	8	3	5	1.63598
20	11	5	0	1.72084
1	1	0	1	1.47664
4	3	1	1	1.9332
3	3	1	1	0
3	3	1	1	0
3	3	1	1	0
6	4	1	3	1.72712
13	7	3	2	1.63767
10	6	2	4	1.61094
17	9	4	3	1.42884
14	7	3	2	1.48466
10	6	2	4	1.59746
18	10	4	5	1.32544
19	11	5	0	1.86955
1	1	0	1	1.15865
5	4	1	3	1.56477
15	8	3	5	1.57879
20	11	5	0	1.71759
1	1	0	1	1.46503
5	4	1	3	0.937418
13	7	3	2	1.63567
10	6	2	4	1.60608
17	9	4	3	1.42113
16	8	3	5	1.48796
20	11	5	0	1.7181
2	2	0	2	1.80089
12	6	2	4	1.71857
18	10	4	5	1.38225
19	11	5	0	1.30412
2	2	0	2	1.26913
8	5	2	2	0.353689
7	5	2	2	0
7	5	2	2	0
11	6	2	4	1.57994
17	9	4	3	1.85459
16	8	3	5	1.78451
20	11	5	0	1.70967
1	1	0	1	1.78875
4	3	1	1	1.77173
6	4	1	3	1.70704
15	8	3	5	1.61344
20	11	5	0	1.7228
1	1	0	1	1.47811
5	4	1	3	1.26545
13	7	3	2	1.63667
9	5	2	2	1.60603
11	6	2	4	1.78105
18	10	4	5	1.71754
19	11	5	0	1.50926
1	1	0	1	0.834794
4	3	1	1	1.62062
3	3	1	1	0
6	4	1	3	1.72502
15	8	3	5	1.6302
20	11	5	0	1.72133
1	1	0	1	1.47707
5	4	1	3	1.2556
